time,open,high,low,close,vol,vwap
2017-09-23 10:00:00+00:00,3797.5,3799.71,3766.69,3784.47,318.27,3784.47
2017-09-23 11:00:00+00:00,3784.47,3784.75,3721.11,3750.01,480.89,3750.01
2017-09-23 12:00:00+00:00,3750.01,3777.56,3731.0,3777.54,195.17,3777.54
2017-09-23 13:00:00+00:00,3777.54,3777.55,3736.92,3744.49,328.57,3744.49
2017-09-23 14:00:00+00:00,3744.49,3769.39,3744.49,3754.26,183.68,3754.26
2017-09-23 15:00:00+00:00,3754.26,3779.99,3747.21,3772.7,264.7,3772.7
2017-09-23 16:00:00+00:00,3772.7,3779.99,3766.02,3779.14,148.0,3779.14
2017-09-23 17:00:00+00:00,3779.14,3779.14,3740.77,3744.19,267.76,3744.19
2017-09-23 18:00:00+00:00,3744.19,3759.43,3742.06,3755.99,145.11,3755.99
2017-09-23 19:00:00+00:00,3755.99,3789.99,3755.98,3787.33,314.64,3787.33
2017-09-23 20:00:00+00:00,3787.33,3789.36,3759.0,3759.01,204.28,3759.01
2017-09-23 21:00:00+00:00,3759.01,3783.79,3755.54,3773.98,215.98,3773.98
2017-09-23 22:00:00+00:00,3773.98,3774.02,3760.18,3773.01,283.89,3773.01
2017-09-23 23:00:00+00:00,3773.01,3786.69,3772.54,3783.03,220.51,3783.03
2017-09-24 00:00:00+00:00,3783.03,3783.59,3659.79,3688.7,639.78,3688.7
2017-09-24 01:00:00+00:00,3688.7,3703.25,3655.0,3696.78,253.91,3696.78
2017-09-24 02:00:00+00:00,3696.78,3703.24,3635.32,3644.42,230.24,3644.42
2017-09-24 03:00:00+00:00,3644.42,3662.98,3630.01,3662.5,154.2,3662.5
2017-09-24 04:00:00+00:00,3662.5,3679.01,3660.0,3669.4,126.8,3669.4
2017-09-24 05:00:00+00:00,3669.4,3677.97,3655.5,3667.36,102.93,3667.36
2017-09-24 06:00:00+00:00,3667.36,3674.95,3645.01,3645.89,68.2,3645.89
2017-09-24 07:00:00+00:00,3645.89,3688.86,3645.67,3685.29,103.82,3685.29
2017-09-24 08:00:00+00:00,3685.29,3690.58,3677.01,3690.57,83.51,3690.57
2017-09-24 09:00:00+00:00,3690.57,3736.0,3690.57,3716.97,146.14,3716.97
2017-09-24 10:00:00+00:00,3716.97,3729.25,3700.25,3700.82,137.59,3700.82
2017-09-24 11:00:00+00:00,3700.82,3720.0,3690.0,3707.48,156.94,3707.48
2017-09-24 12:00:00+00:00,3707.48,3715.01,3695.61,3703.59,206.08,3703.59
2017-09-24 13:00:00+00:00,3703.59,3703.59,3694.0,3694.01,143.09,3694.01
2017-09-24 14:00:00+00:00,3694.01,3694.01,3656.5,3676.44,376.36,3676.44
2017-09-24 15:00:00+00:00,3676.44,3692.92,3660.87,3692.92,181.64,3692.92
2017-09-24 16:00:00+00:00,3692.92,3692.99,3660.09,3669.85,148.57,3669.85
2017-09-24 17:00:00+00:00,3669.85,3684.88,3663.56,3670.12,146.05,3670.12
2017-09-24 18:00:00+00:00,3670.12,3694.0,3667.87,3693.38,116.42,3693.38
2017-09-24 19:00:00+00:00,3693.38,3693.38,3667.86,3669.01,169.19,3669.01
2017-09-24 20:00:00+00:00,3669.01,3677.53,3669.01,3676.97,156.72,3676.97
2017-09-24 21:00:00+00:00,3676.97,3691.98,3676.96,3690.01,153.05,3690.01
2017-09-24 22:00:00+00:00,3690.01,3789.99,3689.06,3764.03,696.59,3764.03
2017-09-24 23:00:00+00:00,3764.03,3775.11,3747.0,3763.97,436.92,3763.97
2017-09-25 00:00:00+00:00,3763.97,3814.09,3763.97,3789.99,602.43,3789.99
2017-09-25 01:00:00+00:00,3789.99,3799.99,3766.4,3773.8,235.94,3773.8
2017-09-25 02:00:00+00:00,3773.8,3787.74,3760.01,3773.07,183.49,3773.07
2017-09-25 03:00:00+00:00,3773.07,3776.85,3764.73,3775.13,106.09,3775.13
2017-09-25 04:00:00+00:00,3775.13,3775.13,3775.13,3775.13,5.93,3775.13
2017-09-25 05:00:00+00:00,3775.13,3775.13,3775.13,3775.13,0.0,3775.13
2017-09-25 06:00:00+00:00,3775.13,3775.13,3775.13,3775.13,0.0,3775.13
2017-09-25 07:00:00+00:00,3775.13,3775.13,3740.0,3764.0,94.72,3764.0
2017-09-25 08:00:00+00:00,3764.0,3774.87,3760.0,3774.85,220.27,3774.85
2017-09-25 09:00:00+00:00,3774.85,3795.0,3767.08,3770.0,237.87,3770.0
2017-09-25 10:00:00+00:00,3770.0,3954.95,3769.99,3929.0,1646.03,3929.0
2017-09-25 11:00:00+00:00,3929.0,3929.98,3901.99,3929.94,649.19,3929.94
